            Frequency	      V(Ekte_firkant)
     2369.99999999526	1.75770540519253e-011
     2379.99999999524	2.28046591726234e-011
     2389.99999999522	4.18951903125439e-011
      2399.9999999952	   0.0505769578198104
     2409.99999999518	4.33178885738201e-011
     2419.99999999516	2.45641794223765e-011
     2429.99999999514	1.91540286095872e-011
     2439.99999999512	5.15883087776527e-006
      2449.9999999951	 1.7629764067136e-011
     2459.99999999508	1.72511109418357e-011
     2469.99999999506	1.89008369346596e-011
     2479.99999999504	2.01755119099651e-005
     2489.99999999502	4.75615563970692e-012
       2499.999999995	6.46631318309392e-012
     2509.99999999498	4.76082476932209e-012
     2519.99999999496	2.01215421634538e-005
     2529.99999999494	1.87359808168726e-011
     2539.99999999492	1.71211889703299e-011
      2549.9999999949	1.74947631824671e-011
     2559.99999999488	 5.0555361097095e-006
     2569.99999999486	 1.9157579365917e-011
     2579.99999999484	2.45543900049723e-011
     2589.99999999482	 4.3212774178872e-011
      2599.9999999948	   0.0464488859195249
     2609.99999999478	4.15599674415303e-011
     2619.99999999476	2.25612486199262e-011
     2629.99999999474	1.73798228203658e-011
     2639.99999999472	5.47756010642806e-006
      2649.9999999947	1.68592719459487e-011
     2659.99999999468	1.57478940064537e-011
     2669.99999999466	1.63764594437777e-011
     2679.99999999464	1.61310167572144e-005
     2689.99999999462	4.59249374425533e-012
      2699.9999999946	5.20471588022491e-012
     2709.99999999458	3.06445061681127e-012
     2719.99999999456	1.62618067517829e-005
     2729.99999999454	1.39068426410719e-011
     2739.99999999452	1.19114863253622e-011
      2749.9999999945	   1.13946078689e-011
     2759.99999999448	2.80313360399313e-006
     2769.99999999446	1.34141938371829e-011
     2779.99999999444	1.69402254866214e-011
     2789.99999999442	2.80086676044676e-011
      2799.9999999944	   0.0264041366863669
     2809.99999999438	2.39173254293528e-011
     2819.99999999436	1.19722084534669e-011
     2829.99999999434	8.96799697835387e-012
     2839.99999999432	3.73887751053233e-006
      2849.9999999943	9.64542422283457e-012
     2859.99999999428	 8.2423344584178e-012
     2869.99999999426	7.58517635064135e-012
     2879.99999999424	5.91345836578662e-006
     2889.99999999422	2.67599876995561e-012
      2899.9999999942	 1.9519256993306e-012
     2909.99999999418	2.32105410713212e-013
     2919.99999999416	6.18182904797705e-006
     2929.99999999414	3.76839211768903e-012
     2939.99999999412	2.26554037100146e-012
      2949.9999999941	1.05867102680604e-012
     2959.99999999408	  9.387581633807e-007
     2969.99999999406	2.59760674767789e-012
     2979.99999999404	3.10987613208746e-012
     2989.99999999402	2.41320678242053e-012
       2999.999999994	 0.000399199380164606
     3009.99999999398	3.15748167242151e-012
     3019.99999999396	3.54478711084923e-012
     3029.99999999394	2.96048432362152e-012
     3039.99999999392	8.56389339484564e-007
      3049.9999999939	1.39846929233142e-012
     3059.99999999388	2.60211989998507e-012
     3069.99999999386	4.12790819475604e-012
     3079.99999999384	6.57680454985678e-006
     3089.99999999382	3.27290213127575e-013
      3099.9999999938	2.04770811123911e-012
     3109.99999999378	2.75519569109011e-012
     3119.99999999376	6.26793980538765e-006
     3129.99999999374	7.82454662868111e-012
     3139.99999999372	 8.4876100635662e-012
      3149.9999999937	9.89803315790197e-012
     3159.99999999368	 3.7730725720334e-006
     3169.99999999366	 9.3461379363562e-012
     3179.99999999364	1.24559670931294e-011
     3189.99999999362	2.46936749882449e-011
      3199.9999999936	   0.0237088001033582
     3209.99999999358	2.86121648605228e-011
     3219.99999999356	1.72482617590045e-011
     3229.99999999354	 1.3642640929178e-011
     3239.99999999352	2.94168652213043e-006
      3249.9999999935	1.17149958610107e-011
     3259.99999999348	1.22217212187461e-011
     3269.99999999346	1.42521251362538e-011
     3279.99999999344	1.65453573451363e-005
     3289.99999999342	3.11083984645357e-012
      3299.9999999934	5.26389520016505e-012
     3309.99999999338	4.64614913914042e-012
     3319.99999999336	1.63095837308227e-005
     3329.99999999334	1.64014431914478e-011
     3339.99999999332	1.58044452249211e-011
      3349.9999999933	1.69159529135517e-011
     3359.99999999328	5.42079924849339e-006
     3369.99999999326	1.76157287678413e-011
     3379.99999999324	2.28523628693365e-011
     3389.99999999322	4.19606364117362e-011
      3399.9999999932	   0.0357363095726409
     3409.99999999318	4.33370219043332e-011
     3419.99999999316	2.45648923565118e-011
     3429.99999999314	1.91523257832265e-011
     3439.99999999312	5.17934811974559e-006
      3449.9999999931	 1.7655914190271e-011
     3459.99999999308	1.72762948350359e-011
     3469.99999999306	1.89329858212489e-011
     3479.99999999304	2.01848902053705e-005
     3489.99999999302	4.75525585467449e-012
       3499.999999993	 6.4662724434985e-012
     3509.99999999298	4.76180035703636e-012
     3519.99999999296	2.01093305857632e-005
     3529.99999999294	 1.8702196893581e-011
     3539.99999999292	1.70944126949336e-011
      3549.9999999929	1.74669223418633e-011
     3559.99999999288	 5.0347428309073e-006
     3569.99999999286	1.91572951249926e-011
     3579.99999999284	2.45511850792511e-011
     3589.99999999282	4.31898600199732e-011
      3599.9999999928	   0.0335107877677881
     3609.99999999278	4.14913393291193e-011
     3619.99999999276	2.25115994923925e-011
     3629.99999999274	1.73396143530254e-011
     3639.99999999272	5.48660101557032e-006
      3649.9999999927	1.68486560062182e-011
     3659.99999999268	1.57373627600183e-011
     3669.99999999266	1.63710742671037e-011
     3679.99999999264	1.60997914731451e-005
     3689.99999999262	4.58349712240267e-012
      3699.9999999926	5.19481342521311e-012
     3709.99999999258	3.05689980224294e-012
     3719.99999999256	1.62133511281501e-005
     3729.99999999254	1.38489811568149e-011
     3739.99999999252	1.18593937452995e-011
      3749.9999999925	1.13407969948761e-011
     3759.99999999248	2.78026912706198e-006
     3769.99999999246	1.33751436835408e-011
     3779.99999999244	1.68876828857242e-011
     3789.99999999242	2.79063879266266e-011
      3799.9999999924	   0.0193698459277893
     3809.99999999238	2.37871460932804e-011
     3819.99999999236	1.18912069281186e-011
     3829.99999999234	8.90468980899112e-012
     3839.99999999232	3.73267740992554e-006
      3849.9999999923	9.60244957707512e-012
     3859.99999999228	8.20063244037422e-012
     3869.99999999226	7.54426411138556e-012
     3879.99999999224	5.85366819158187e-006
     3889.99999999222	2.66275281031487e-012
      3899.9999999922	1.93594617210501e-012
     3909.99999999218	2.16391340733873e-013
     3919.99999999216	6.11572070854479e-006
     3929.99999999214	3.70895159341311e-012
     3939.99999999212	2.21003877083304e-012
      3949.9999999921	1.00355673500658e-012
     3959.99999999208	9.52820514109695e-007
     3969.99999999206	 2.5370650021334e-012
     3979.99999999204	3.03859120086903e-012
     3989.99999999202	2.29614879648473e-012
       3999.999999992	 0.000399190256846414
     4009.99999999198	3.28618988317322e-012
     4019.99999999196	3.61817058521983e-012
     4029.99999999194	3.02082659969696e-012
     4039.99999999192	8.43113394296802e-007
      4049.9999999919	1.45623154823396e-012
     4059.99999999188	2.65874743925423e-012
     4069.99999999186	 4.1882859398202e-012
     4079.99999999184	6.64232842881257e-006
     4089.99999999182	3.43298802092574e-013
      4099.9999999918	2.06365959663318e-012
     4109.99999999178	2.76834798327622e-012
     4119.99999999176	6.32628044480372e-006
     4129.99999999174	7.86341582757865e-012
     4139.99999999172	 8.5276555206042e-012
      4149.9999999917	9.93924982076202e-012
     4159.99999999168	3.77827498728433e-006
     4169.99999999166	 9.4088600454383e-012
     4179.99999999164	1.25361967474334e-011
     4189.99999999162	2.48222489971205e-011
      4199.9999999916	   0.0181398711894681
     4209.99999999158	2.87110345589017e-011
     4219.99999999156	 1.7298386949233e-011
     4229.99999999154	1.36797311165147e-011
     4239.99999999152	2.96499391109136e-006
      4249.9999999915	1.17679618963659e-011
     4259.99999999148	1.22730231687848e-011
     4269.99999999146	1.43093396654155e-011
     4279.99999999144	1.65914067631945e-005
     4289.99999999142	3.11874281288643e-012
      4299.9999999914	5.27372138233106e-012
     4309.99999999138	4.65504585203845e-012
     4319.99999999136	1.63378601114208e-005
     4329.99999999134	1.64043885736949e-011
     4339.99999999132	 1.5812765817568e-011
      4349.9999999913	1.69242319413314e-011
     4359.99999999128	5.41092540659949e-006
     4369.99999999126	1.76541432364793e-011
     4379.99999999124	2.28997366713455e-011
     4389.99999999122	 4.2025544761842e-011
      4399.9999999912	   0.0276410482785024
     4409.99999999118	4.33555260533182e-011
     4419.99999999116	2.45651910751173e-011
     4429.99999999114	1.91502926967423e-011
     4439.99999999112	5.19981186721325e-006
      4449.9999999911	1.76817778710353e-011
     4459.99999999108	1.73012090567477e-011
     4469.99999999106	1.89648574191829e-011
     4479.99999999104	2.01937977670277e-005
     4489.99999999102	4.75436483825917e-012
       4499.999999991	6.46621809791483e-012
     4509.99999999098	4.76279243054243e-012
     4519.99999999096	2.00966439060375e-005
     4529.99999999094	1.86681453085836e-011
     4539.99999999092	1.70673753657813e-011
      4549.9999999909	1.74388044556303e-011
     4559.99999999088	5.01390779841514e-006
     4569.99999999086	1.91566789097359e-011
     4579.99999999084	2.45475638481638e-011
     4589.99999999082	4.31663149501247e-011
      4599.9999999908	   0.0261976068649875
     4609.99999999078	4.14221884129584e-011
     4619.99999999076	2.24616318752501e-011
     4629.99999999074	1.72991549573939e-011
     4639.99999999072	5.49551497344508e-006
      4649.9999999907	1.68377057393346e-011
     4659.99999999068	1.57265151584769e-011
     4669.99999999066	1.63653394773541e-011
     4679.99999999064	1.60681550928938e-005
     4689.99999999062	4.57448277197792e-012
      4699.9999999906	5.18489910695912e-012
     4709.99999999058	3.04940318837462e-012
     4719.99999999056	1.61645542432729e-005
     4729.99999999054	1.37910350293086e-011
     4739.99999999052	1.18071955498275e-011
      4749.9999999905	1.12868736191718e-011
     4759.99999999048	 2.7574783233036e-006
     4769.99999999046	 1.3335817326705e-011
     4779.99999999044	1.68347997246607e-011
     4789.99999999042	2.78036282373109e-011
      4799.9999999904	   0.0152663105000784
     4809.99999999038	2.36567502233085e-011
     4819.99999999036	1.18101044456096e-011
     4829.99999999034	8.84130665628363e-012
     4839.99999999032	3.72633482538553e-006
      4849.9999999903	 9.5592288893181e-012
     4859.99999999028	8.15869861516116e-012
     4869.99999999026	7.50306379198124e-012
     4879.99999999024	5.79368425118833e-006
     4889.99999999022	2.64949392031966e-012
      4899.9999999902	1.91996111968901e-012
     4909.99999999018	2.00721844330869e-013
     4919.99999999016	6.04953101571921e-006
     4929.99999999014	 3.6496538176958e-012
     4939.99999999012	2.15472841463035e-012
      4949.9999999901	 9.4904082675504e-013
     4959.99999999008	 9.6694861817484e-007
     4969.99999999006	2.47653077066039e-012
     4979.99999999004	2.96775239875062e-012
     4989.99999999002	2.18205110555965e-012
        4999.99999999	 0.000399178525276875
     5009.99999998998	3.41577163654405e-012
     5019.99999998996	3.69173841209401e-012
     5029.99999998994	3.08111122216288e-012
     5039.99999998992	8.30001475644528e-007
      5049.9999999899	1.51423967470114e-012
     5059.99999998988	2.71551075695033e-012
     5069.99999998986	4.24878890665895e-012
     5079.99999998984	6.70775656698228e-006
     5089.99999998982	3.59347094246961e-013
      5099.9999999898	2.07960859100538e-012
     5109.99999998978	 2.7814867235692e-012
     5119.99999998976	6.38440172825159e-006
     5129.99999998974	 7.9019895241019e-012
     5139.99999998972	8.56745968602639e-012
      5149.9999999897	9.98021043704797e-012
     5159.99999998968	3.78333308472021e-006
     5169.99999998966	9.47149099500834e-012
     5179.99999998964	1.26163068464671e-011
     5189.99999998962	2.49505808960202e-011
      5199.9999999896	   0.0147126444512924
     5209.99999998958	 2.8809410208572e-011
     5219.99999998956	 1.7348162176862e-011
     5229.99999998954	1.37165376478052e-011
     5239.99999998952	2.98836078004863e-006
      5249.9999999895	 1.1820799073447e-011
     5259.99999998948	1.23242048482916e-011
     5269.99999998946	1.43664539942363e-011
     5279.99999998944	1.66371038424531e-005
     5289.99999998942	3.12669201639858e-012
      5299.9999999894	5.28353758404962e-012
     5309.99999998938	4.66393186781551e-012
     5319.99999998936	1.63657137403781e-005
     5329.99999998934	1.64069866115284e-011
     5339.99999998932	 1.5820771284745e-011
      5349.9999999893	1.69321777655638e-011
     5359.99999998928	5.40093489125555e-006
     5369.99999998926	1.76922961732987e-011
     5379.99999998924	2.29467790024285e-011
     5389.99999998922	4.20899132914553e-011
      5399.9999999892	   0.0225437363191227
     5409.99999998918	4.33734013433891e-011
     5419.99999998916	2.45650759341161e-011
     5429.99999998914	1.91479296415608e-011
     5439.99999998912	5.22022778431129e-006
      5449.9999999891	1.77073538076682e-011
     5459.99999998908	1.73258524048809e-011
     5469.99999998906	1.89964503749189e-011
     5479.99999998904	2.02022362965588e-005
     5489.99999998902	4.75348148599185e-012
       5499.999999989	6.46615012404602e-012
     5509.99999998898	4.76380208332239e-012
     5519.99999998896	2.00834924599299e-005
     5529.99999998894	1.86338274678347e-011
     5539.99999998892	1.70400782437739e-011
      5549.9999999889	 1.7410410898113e-011
     5559.99999998888	4.99303192638604e-006
     5569.99999998886	1.91557305196022e-011
     5579.99999998884	2.45435260684355e-011
     5589.99999998882	4.31421387961858e-011
      5599.9999999888	   0.0214959951423603
     5609.99999998878	4.13525168777268e-011
     5619.99999998876	2.24113474367578e-011
     5629.99999998874	1.72584459962361e-011
     5639.99999998872	5.50430927588681e-006
      5649.9999999887	1.68264210641306e-011
     5659.99999998868	 1.5715351102952e-011
     5669.99999998866	1.63592548468552e-011
     5679.99999998864	1.60361075831027e-005
     5689.99999998862	4.56544985796324e-012
      5699.9999999886	5.17497267056797e-012
     5709.99999998858	3.04196170145172e-012
     5719.99999998856	1.61154370243147e-005
     5729.99999998854	1.37330062023458e-011
     5739.99999998852	1.17548935741862e-011
      5749.9999999885	1.12328397963598e-011
     5759.99999998848	2.73475948680289e-006
     5769.99999998846	1.32962157513738e-011
     5779.99999998844	 1.6781577243378e-011
     5789.99999998842	2.77003903744477e-011
      5799.9999999884	   0.0125776235803937
     5809.99999998838	2.35261410334157e-011
     5819.99999998836	1.17289033473259e-011
     5829.99999998834	8.77784943036843e-012
     5839.99999998832	 3.7198495956735e-006
      5849.9999999883	9.51576347941361e-012
     5859.99999998828	8.11653423817369e-012
     5869.99999998826	 7.4615763617382e-012
     5879.99999998824	5.73350838602201e-006
     5889.99999998822	2.63622228396516e-012
      5899.9999999882	1.90397016262178e-012
     5909.99999998818	1.85097642146296e-013
     5919.99999998816	5.98329254490735e-006
     5929.99999998814	3.59050106027546e-012
     5939.99999998812	2.09961864310111e-012
      5949.9999999881	8.95215967905843e-013
     5959.99999998808	9.81133800730956e-007
     5969.99999998806	2.41601530403535e-012
     5979.99999998804	2.89740613486925e-012
     5989.99999998802	2.07143607726672e-012
       5999.999999988	 0.000399164187348893
     6009.99999998798	3.54610768104799e-012
     6019.99999998796	3.76546778593063e-012
     6029.99999998794	3.14133220937758e-012
     6039.99999998792	8.17072689020912e-007
      6049.9999999879	1.57247339776326e-012
     6059.99999998788	2.77240460395249e-012
     6069.99999998786	4.30941496880626e-012
     6079.99999998784	6.77308702728715e-006
     6089.99999998782	3.75434498044956e-013
      6099.9999999878	2.09555547254764e-012
     6109.99999998778	2.79461194011279e-012
     6119.99999998776	6.44230076682032e-006
     6129.99999998774	7.94026683090852e-012
     6139.99999998772	8.60702144096063e-012
      6149.9999999877	1.00209138243171e-011
     6159.99999998768	 3.7882480526802e-006
     6169.99999998766	9.53402889590711e-012
     6179.99999998764	1.26962950760896e-011
     6189.99999998762	2.50786674986137e-011
      6199.9999999876	   0.0123908113814984
     6209.99999998758	2.89072901403634e-011
     6219.99999998756	1.73975863349192e-011
     6229.99999998754	1.37530596505229e-011
     6239.99999998752	3.01178254494693e-006
      6249.9999999875	1.18735053544288e-011
     6259.99999998748	1.23752644275664e-011
     6269.99999998746	1.44234661776466e-011
     6279.99999998744	1.66824523271991e-005
     6289.99999998742	3.13468640487666e-012
      6299.9999999874	5.29334402005571e-012
     6309.99999998738	4.67280810310435e-012
     6319.99999998736	1.63931280369766e-005
     6329.99999998734	 1.6409237635242e-011
     6339.99999998732	1.58284618304402e-011
      6349.9999999873	1.69397905863396e-011
     6359.99999998728	5.39082797045143e-006
     6369.99999998726	1.77301862809855e-011
     6379.99999998724	2.29934882776972e-011
     6389.99999998722	4.21537399243615e-011
      6399.9999999872	   0.0190390845954729
     6409.99999998718	4.33906481176795e-011
     6419.99999998716	2.45645473061982e-011
     6429.99999998714	1.91452369247919e-011
     6439.99999998712	5.24059034557693e-006
      6449.9999999871	1.77326406990588e-011
     6459.99999998708	1.73502236871404e-011
     6469.99999998706	1.90277633535269e-011
     6479.99999998704	2.02102050579086e-005
     6489.99999998702	4.75260469178503e-012
       6499.999999987	6.46606849391975e-012
     6509.99999998698	 4.7648304073104e-012
     6519.99999998696	2.00698589843483e-005
     6529.99999998694	1.85992447786168e-011
     6539.99999998692	 1.7012522596395e-011
      6549.9999999869	1.73817430575828e-011
     6559.99999998688	4.97211603162073e-006
     6569.99999998686	1.91544497730982e-011
     6579.99999998684	2.45390715171961e-011
     6589.99999998682	4.31173314091314e-011
      6599.9999999868	   0.0182188760950043
     6609.99999998678	4.12823269308329e-011
     6619.99999998676	 2.2360747865615e-011
     6629.99999998674	1.72174888518791e-011
     6639.99999998672	5.51297964342311e-006
      6649.9999999867	1.68148019128082e-011
     6659.99999998668	1.57038705018718e-011
     6669.99999998666	1.63528201506779e-011
     6679.99999998664	1.60036525234976e-005
     6689.99999998662	4.55639755890081e-012
      6699.9999999866	5.16503385771502e-012
     6709.99999998658	3.03457624828538e-012
     6719.99999998656	1.60659714536237e-005
     6729.99999998654	1.36748966209096e-011
     6739.99999998652	1.17024896532858e-011
      6749.9999999865	1.11786975803677e-011
     6759.99999998648	2.71211503365485e-006
     6769.99999998646	1.32563399399934e-011
     6779.99999998644	1.67280166876699e-011
     6789.99999998642	2.75966761906695e-011
      6799.9999999864	    0.010679588245243
     6809.99999998638	2.33953217325707e-011
     6819.99999998636	1.16476059705784e-011
     6829.99999998634	8.71432003842644e-012
     6839.99999998632	3.71322135914108e-006
      6849.9999999863	9.47205468815834e-012
     6859.99999998628	8.07414059285559e-012
     6869.99999998626	7.41980281718425e-012
     6879.99999998624	5.67314429654571e-006
     6889.99999998622	2.62293811039377e-012
      6899.9999999862	1.88797292140875e-012
     6909.99999998618	 1.6951953159881e-013
     6919.99999998616	5.91697662455167e-006
     6929.99999998614	3.53149562711986e-012
     6939.99999998612	2.04471957118736e-012
      6949.9999999861	8.42196458945836e-013
     6959.99999998608	9.95366154436205e-007
     6969.99999998606	2.35553083959278e-012
     6979.99999998604	2.82760296670296e-012
     6989.99999998602	1.96492604317893e-012
       6999.999999986	 0.000399147243658912
     7009.99999998598	3.67709472373533e-012
