            Frequency	      V(Ekte_firkant)
     3419.99999999316	3.77493583559124e-005
     3429.99999999314	3.77493406663023e-005
     3439.99999999312	3.77493229250371e-005
      3449.9999999931	3.77493051321393e-005
     3459.99999999308	 3.7749287287594e-005
     3469.99999999306	3.77492693914087e-005
     3479.99999999304	3.77492514435723e-005
     3489.99999999302	3.77492334440997e-005
       3499.999999993	3.77492153929798e-005
     3509.99999999298	3.77491972902201e-005
     3519.99999999296	3.77491791357979e-005
     3529.99999999294	3.77491609297512e-005
     3539.99999999292	3.77491426720573e-005
      3549.9999999929	3.77491243627238e-005
     3559.99999999288	3.77491060017393e-005
     3569.99999999286	3.77490875891192e-005
     3579.99999999284	 3.7749069124852e-005
     3589.99999999282	3.77490506089455e-005
      3599.9999999928	3.77490320413841e-005
     3609.99999999278	3.77490134221912e-005
     3619.99999999276	3.77489947513514e-005
     3629.99999999274	3.77489760288724e-005
     3639.99999999272	3.77489572547426e-005
      3649.9999999927	3.77489384289777e-005
     3659.99999999268	 3.7748919551566e-005
     3669.99999999266	3.77489006225153e-005
     3679.99999999264	3.77488816418059e-005
     3689.99999999262	3.77488626094696e-005
      3699.9999999926	3.77488435254866e-005
     3709.99999999258	3.77488243898648e-005
     3719.99999999256	3.77488052025925e-005
     3729.99999999254	3.77487859636855e-005
     3739.99999999252	3.77487666731319e-005
      3749.9999999925	3.77487473309399e-005
     3759.99999999248	3.77487279370932e-005
     3769.99999999246	3.77487084916163e-005
     3779.99999999244	3.77486889944929e-005
     3789.99999999242	3.77486694457313e-005
      3799.9999999924	3.77486498453192e-005
     3809.99999999238	 3.7748630193273e-005
     3819.99999999236	3.77486104895805e-005
     3829.99999999234	  3.774859073425e-005
     3839.99999999232	3.77485709272483e-005
      3849.9999999923	3.77485510686335e-005
     3859.99999999228	3.77485311583726e-005
     3869.99999999226	3.77485111964739e-005
     3879.99999999224	3.77484911829249e-005
     3889.99999999222	3.77484711177423e-005
      3899.9999999922	3.77484510009138e-005
     3909.99999999218	3.77484308324476e-005
     3919.99999999216	 3.7748410612327e-005
     3929.99999999214	3.77483903405774e-005
     3939.99999999212	3.77483700171819e-005
      3949.9999999921	3.77483496421491e-005
     3959.99999999208	3.77483292154662e-005
     3969.99999999206	3.77483087371503e-005
     3979.99999999204	3.77482882071886e-005
     3989.99999999202	3.77482676255899e-005
       3999.999999992	3.77482469923324e-005
     4009.99999999198	 3.7748226307451e-005
     4019.99999999196	3.77482055709239e-005
     4029.99999999194	3.77481847827599e-005
     4039.99999999192	3.77481639429461e-005
      4049.9999999919	3.77481430514998e-005
     4059.99999999188	3.77481221084081e-005
     4069.99999999186	3.77481011136797e-005
     4079.99999999184	3.77480800672972e-005
     4089.99999999182	3.77480589692869e-005
